source_id,kode_wilayah,wilayah,kecamatan,kelurahan,nama_tps,longitude,latitude,source,source_url,quality_note
611,73,KOTA ADM. JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Kembangan Baru RW 03 ,-6.175555556,106.7422222,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
612,73,KOTA ADM. JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,RW 10 Tanggul,-6.175555556,106.7486111,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
613,73,KOTA ADM. JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,RW 06 Basmol ,-6.16,106.7472222,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
614,73,KOTA ADM. JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Taman Kota      ,-6.1590401,106.754705,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
615,73,KOTA ADM. JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Pintu Tol Taman Aries RW 02 ,-6.1907106,106.747011,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
616,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEBON JERUK,TPS RW 02 Komplek DPR ,-6.200267,106.776003,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
617,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEBON JERUK,TPS RW 07 Perumahan Kedoya Permai ,-6.194024,106.758361,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
618,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,TPS RW 04 Hankam  ,-6.215218,106.777521,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
619,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KELAPA DUA,TPS RW 02  Jl. Arteri Kelapa Dua ,-6.2119753,106.7716848,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
620,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KELAPA DUA,TPS RW. 05 Perum Pertambangan ,-6.2165363,106.7705691,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
621,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,TPS RW 07  kedoya utara ,-6.1710031,106.7601185,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
622,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,TPS RW 04 perum taman kedoya utara ,-6.1844625,106.7643462,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
623,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,TPS RW 01 perumahan depag ,-6.182339,106.76445,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
624,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,TPS RW 03 Kedoya selatan,-6.18304,106.757926,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
625,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,TPS RW. 02 Rel kereta api pesing ,-6.15991,106.7617757,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
626,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,TPS RW. 03 Green Garden  ,-6.1718591,106.7764088,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
627,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,TPS Rusun Kejaksaan ,-6.169444444,106.7652778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
628,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,TPS RW 05 Sunrise Garden ,-6.164734,106.757128,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
629,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,TPS RW. 11 Samping kantor kelurahan ,-6.176944444,106.7663889,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
630,73,KOTA ADM. JAKARTA BARAT,TAMAN SARI,KRUKUT,Pool Grobak RW 04 ,-6.1575,106.8138889,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
631,73,KOTA ADM. JAKARTA BARAT,TAMAN SARI,KRUKUT,Pool Container rw 06 ,-6.158888889,106.8138889,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
632,73,KOTA ADM. JAKARTA BARAT,TAMAN SARI,KRUKUT,Pool Grobak RW 01 ,-6.155,106.8175,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
633,73,KOTA ADM. JAKARTA BARAT,TAMAN SARI,KRUKUT,pool kontainer rw 02 ,-6.154722222,106.8138889,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
634,73,KOTA ADM. JAKARTA BARAT,TAMAN SARI,KRUKUT,Pool Grobak RW 03 ,-6.156111111,106.8108333,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
635,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KELAPA DUA,TPS RW 07 Villa kelapa dua ,-6.2163474,106.7673677,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
636,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KELAPA DUA,TPS RW 06 Pinggir kali pesanggerahan ,-6.2147891,106.7641565,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
637,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,TPS RW 05 Jl. Pahlawan ,-6.21718,106.767296,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
638,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,DURI KEPA,TPS RW. 02 Jl. Patra ,-6.1823314,106.7801459,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
639,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,DURI KEPA,TPS RW.10 Jl. Mangga ,-6.177083,106.7694959,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
640,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,DURI KEPA,TPS RW. 13 Sungai Yordan ,-6.1672507,106.7697952,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
641,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,DURI KEPA,TPS RW 01 Duri Kepa ,-6.1875777,106.7752313,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
642,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,DURI KEPA,TPS RW 06 Duri kepa ,-6.1854825,106.7773679,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
643,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,DURI KEPA,TPS RW 09 Duri kepa ,-6.168888889,106.7794444,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
859,73,KOTA ADM. JAKARTA BARAT,KALI DERES,PEGADUNGAN,RW 014 pegadungan,-6.14,106.6980556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
860,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Dipo RW.08 Kebon Jeruk,-6.190277778,106.7725,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
861,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEBON JERUK,TPS RW 11 Komplek BPK,-6.195833333,106.7697222,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
862,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEBON JERUK,TPS RW 10 Jl. Lapangan Bola,-6.2000529,106.760641,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
863,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,TPS RW 1 Peruri,-6.216944444,106.7669444,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
864,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,TPS RW. 06 Perumahan Bulog,-6.216388889,106.7730556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
865,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,DURI KEPA,TPS RW. 007 Duri Kepa ,-6.182222222,106.7738889,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
866,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,DURI KEPA,TPS RW.02 Jl. Duri intan raya,-6.177222222,106.7733333,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
867,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,DURI KEPA,TPS RW. 13 Kali sekretaris,-6.163055556,106.7672222,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
868,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,DURI KEPA,TPS RW. 14 green ville raya dewi sartika,-6.1675,106.7744444,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
869,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,DURI KEPA,TPS RW. 03 green ville ,-6.172222222,106.7761111,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
870,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,TPS Jl. Adhi karya  ,-6.176111111,106.7544444,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
871,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,TPS RW. 01 Bohlam,-6.163055556,106.7686111,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
872,73,KOTA ADM. JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,TPS RW. 03 Green Garden,-6.170277778,106.7569444,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
873,73,KOTA ADM. JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Dipo Kebo,-6.195833333,106.7341667,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
877,73,KOTA ADM. JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Pool Gerobak Pelbak Rw 05 Kel.Jembatan Besi,-6.151944444,106.7955556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
878,73,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI UTARA,TPS Duri Utara,-6.1531739,106.805252,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
910,73,KOTA ADM. JAKARTA BARAT,KALI DERES,KALIDERES,TPS RW 13 Gempol paya,-6.133797,106.687628,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
911,73,KOTA ADM. JAKARTA BARAT,KALI DERES,PEGADUNGAN,TPS RW 17  Pegadungan ,-6.120801,106.718188,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
912,73,KOTA ADM. JAKARTA BARAT,KALI DERES,KAMAL,TPS RW 02  Kamal ,-6.103426,106.706256,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
913,73,KOTA ADM. JAKARTA BARAT,KALI DERES,TEGAL ALUR,TPS RW 01 Tegal Alur ,-6.1004152,106.7149894,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
917,73,KOTA ADM. JAKARTA BARAT,KEMBANGAN,SRENGSENG,TPS Buni RW 07 Srengseng,-6.2137906,106.725233,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1022,73,KOTA ADM. JAKARTA BARAT,TAMAN SARI,KRUKUT,Rw. 01 Krukut,-6.155157,106.817174,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1023,73,KOTA ADM. JAKARTA BARAT,TAMAN SARI,TANGKI,Rw. 02 Tangki (loka Indah),-6.145878,106.823884,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1024,73,KOTA ADM. JAKARTA BARAT,TAMAN SARI,KRUKUT,Rw. 03 Krukut,-6.15622,106.811088,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1029,73,KOTA ADM. JAKARTA BARAT,TAMAN SARI,PINANGSIA,TPS RW. 06 PINANGSIA,-6.135198,106.816239,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1030,73,KOTA ADM. JAKARTA BARAT,TAMAN SARI,PINANGSIA,TPS RW.04 PINANGSIA,-6.137568,106.818459,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1071,73,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,TPS LB3 Asrama Dinas Lingkungan Hidup Bambu Larangan Cengkar,-6.1413772,106.7197876,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1073,73,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,PD Pasar Grogol,-6.1626563,106.7962693,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1076,73,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMAH,Pasar Impres Wijaya Kusuma,-6.1610907,106.7765464,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1080,73,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,RW. 013 Tomang,-6.1817391,106.8028959,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1081,73,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,RW. 04 Tomang,-6.1740147,106.7969337,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1082,73,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,PD Pasar Kopro,-6.1761311,106.7823745,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1083,73,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,PD Pasar Timbul Tomang,-6.1724963,106.7930657,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1084,73,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,TPS RW.07 TDU,-6.1849871,106.7823252,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1085,73,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Lintas TDS,-6.1807357,106.7819432,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1086,73,KOTA ADM. JAKARTA BARAT,KALI DERES,SEMANAN,TPS RW 07 Semanan,-6.156715,106.707552,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1091,73,KOTA ADM. JAKARTA BARAT,KALI DERES,KALIDERES,TPS Rw 01 Kalideres,-6.154385,106.709414,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1095,73,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,RW 07 ARJUNA,-6.170489478614446,106.79583227522035,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1096,73,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,RW 01 daan mogot,-6.155959095537641,106.70959274320847,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1097,73,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Rawa Kepa II RW.15,-6.173112796308694,106.80323876224787,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1105,73,KOTA ADM. JAKARTA BARAT,TAMBORA,ROA MALAKA,Pool Gerobak Rw 03 Kel.Roamalaka,-6.1357827,106.8079646,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
1106,73,KOTA ADM. JAKARTA BARAT,TAMBORA,TAMBORA,Pool Gerobak Rw 01 Kel.Tambora,-6.1432614,106.8099079,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
279,74,KOTA ADM. JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,LPS Kampung Kandang,-6.321799361,106.8092722,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
280,74,KOTA ADM. JAKARTA SELATAN,JAGAKARSA,CIGANJUR,LPS Manggis ,-6.321750139,106.8072811,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
281,74,KOTA ADM. JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Pool Container Jl. Sadar,-6.3423373,106.8123249,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
282,74,KOTA ADM. JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Pool Container RW. 04 Srengseng Sawah ,-6.334174439,106.8352552,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
283,74,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,TPS RT 009/002 Pesanggrahan ,-6.261111111,106.76,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
284,74,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,TPS RW 08 Jalan Bintaro Puspita,-6.265,106.7544444,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
285,74,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,TPS RW 003 H. GARI ,-6.255555556,106.7594444,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
286,74,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,TPS RW 002 PESANGGRAHAN ,-6.255555556,106.7594444,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
287,74,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,TPS RW 001 PESANGGRAHAN ,-6.25,106.7633333,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
288,74,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,TPS RW 007 DEPEN ,-6.250833333,106.7561111,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
289,74,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,TPS RW 05 komp. KODAM ,-6.255555556,106.7538889,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
290,74,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,TPS RW 006 KOMP. POLRI ,-6.249722222,106.7630556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
291,74,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,TPS RW 007 ULUJAMI ,-6.24853,106.76641,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
292,74,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,TPS RW 004 ULUJAMI ,-6.24553,106.76208,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
293,74,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,TPS RW 003 ULUJAMI ,-6.231666667,106.7613889,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
294,74,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,TPS RW 007 PETUKANGAN UTARA ,-6.226111111,106.7561111,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
295,74,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,TPS RW 010 PETUKANGAN UTARA ,-6.225833333,106.7505556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
296,74,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,TPS RW 001 PETUKANGAN UTARA ,-6.229722222,106.7486111,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
297,74,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Lintas Truck Jalan RC Veteran Raya,-6.269943717,106.7662629,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
298,74,KOTA ADM. JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Tanjung Mas Raya ,-6.307049592,106.8438484,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
299,74,KOTA ADM. JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Dipo RW 08 Lenteng Agung,-6.334601456,106.8354784,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
300,74,KOTA ADM. JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Pool Gerobak Setu Babakan,-6.34558575,106.819032,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
301,74,KOTA ADM. JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Pool Container Pasar Lenteng Agung,-6.331424,106.833238,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
302,74,KOTA ADM. JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Pool Gerobak Jalan Gintung,-6.31433855,106.8463158,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
